"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"02287099999","2019-01-01","63.8","20.8666666","8.0","HOLMON, SW","  32.5","24","  29.7","24"," 990.1","24","989.1","24"," 15.4","24"," 19.3","24"," 39.8"," 54.4","  36.9"," ","  27.7"," "," 0.31","G","999.9","011000"
"02293099999","2019-01-01","64.624772","21.076892","47.85","SKELLEFTEA, SW","  29.4","24","  24.2","24","9999.9"," 0","999.9"," 0","  6.8","22"," 11.4","24"," 20.0"," 40.0","  37.6"," ","  23.0","*","99.99"," ","999.9","101000"
"02297099999","2019-01-01","64.4833333","21.5833333","43.0","BJUROKLUBB, SW","  30.4","24","  27.1","24"," 990.3","24","985.7","24"," 27.3","23"," 29.0","24"," 52.4","999.9","  35.1"," ","  26.4"," "," 0.19","G","999.9","000000"
"02307099999","2019-01-01","61.8833333","12.85","869.0","IDRE FJALL, SW","  25.8","24","  22.2","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 22.4","18"," 46.6","999.9","  31.1"," ","  21.0","*"," 0.00","I","999.9","000000"
"02308099999","2019-01-01","62.45","12.6666666","724.0","TANNAS, SW","  27.6","24","  20.7","24"," 997.8","24","911.9","24"," 14.1","24","  4.1","22","  5.8","999.9","  32.9"," ","  21.6","*"," 0.07","G","999.9","011000"
"02317099999","2019-01-01","62.1","13.6166666","566.0","DRAVAGEN, SW","  29.4","24","  24.0","24","9999.9"," 0","999.9"," 0"," 22.4","16"," 10.9","23"," 19.4","999.9","  35.8"," ","  21.2"," "," 0.06","G","999.9","101000"
"02319099999","2019-01-01","62.75","13.85","467.0","BORTNAN, SW","  26.8","24","  21.0","24","9999.9"," 0","999.9"," 0"," 14.5","24","  6.3","21"," 11.7","999.9","  35.2"," ","  15.6"," "," 0.09","G","999.9","011000"
"02321099999","2019-01-01","61.25","14.0333333","253.0","ALVDALEN, SW","  30.1","24","  25.1","24"," 995.9","24","965.0","24"," 18.5","24","  7.8","22"," 21.4","999.9","  37.2"," ","  16.5"," "," 0.05","G","999.9","111000"
"02325099999","2019-01-01","62.5","14.15","803.0","KLOVSJOHOJDEN, SW","  25.8","24","  23.7","24"," 996.1","24","901.1","24"," 21.6","14"," 15.9","24"," 27.2","999.9","  31.3"," ","  18.7","*"," 0.11","G","999.9","001000"
"02327099999","2019-01-01","62.05","14.4","362.0","SVEG A, SW","  30.2","23","  26.3","23"," 995.8","23","952.3","23"," 17.2","23"," 10.4","23"," 23.3","999.9","  38.3"," ","  25.0"," "," 0.10","G","999.9","111000"
"02329099999","2019-01-01","61.6666666","15.0","455.0","HAMRA, SW","  30.6","24","  25.9","24"," 994.4","24","939.8","24"," 18.4","24","  9.1","24"," 19.4","999.9","  37.2"," ","  24.1","*"," 0.04","G","999.9","011000"
"02331099999","2019-01-01","62.75","15.0833333","343.0","HUNGE, SW","  28.9","24","  26.6","24","9999.9"," 0","999.9"," 0"," 10.7","14","  8.4","19"," 15.5","999.9","  36.0"," ","  22.6"," "," 0.15","G","999.9","111000"
"02338099999","2019-01-01","61.3666666","15.7166666","185.0","EDSBYN, SW","  33.6","24","  29.4","24"," 993.7","24","971.1","24"," 24.0","24","  7.1","24"," 13.6","999.9","  38.5"," ","  27.0"," "," 0.00","G","999.9","111000"
"02343099999","2019-01-01","62.5","16.2833333","100.0","TORPSHAMMAR, SW","  29.2","24","  26.1","24"," 994.0","24","981.7","24"," 16.6","24","  5.1","20","  9.7","999.9","  35.4"," ","  20.7"," "," 0.21","G","999.9","111000"
"02347099999","2019-01-01","61.8333333","16.55","72.0","DELSBO, SW","  32.5","24","  28.5","24"," 992.7","24","983.9","24"," 24.3","24","  8.2","21"," 17.5","999.9","  36.7"," ","  23.5"," "," 0.13","G","999.9","111000"
"02355099999","2019-01-01","61.7","17.5333333","10.0","KUGGOREN, SW","  35.0","24","  30.4","24"," 991.1","24","989.9","24"," 23.8","24"," 17.0","24"," 42.0"," 58.9","  39.0"," ","  31.5","*"," 0.26","G","999.9","010000"
"02366099999","2019-01-01","62.528125","17.443928","4.87","SUNDSVALL HARNOSAND, SW","  28.7","24","  25.6","24","9999.9"," 0","999.9"," 0","  5.1","24"," 10.6","24"," 25.1"," 38.1","  33.3"," ","  19.6"," ","99.99"," ","999.9","111000"
"02368099999","2019-01-01","62.2166666","17.75","18.0","BRAMON, SW","  34.2","24","  30.2","24","9999.9"," 0","999.9"," 0"," 27.1","24"," 20.2","24"," 40.8","999.9","  36.9"," ","  30.7"," "," 0.19","G","999.9","010000"
"02382099999","2019-01-01","62.65","18.1","18.0","LUNGO, SW","  33.0","24","  28.9","24","9999.9"," 0","999.9"," 0"," 26.2","24"," 13.2","24"," 25.3","999.9","  36.7"," ","  28.8","*"," 0.15","G","999.9","010000"
"02403099999","2019-01-01","58.7","13.1166666","53.0","NAVEN, SW","  40.6","24","  32.2","24","9999.9"," 0","999.9"," 0"," 24.1","23"," 19.2","24"," 25.3","999.9","  44.1"," ","  37.0","*"," 0.00","G","999.9","000000"
"02407099999","2019-01-01","60.6833333","13.7","306.0","MALUNG A, SW","  34.5","24","  24.9","24"," 996.2","24","959.5","24"," 30.4","24"," 10.8","24"," 25.3","999.9","  39.2"," ","  29.3","*"," 0.01","G","999.9","001000"
"02408099999","2019-01-01","59.2166666","12.0833333","171.0","BLOMSKOG, SW","  40.1","24","  27.1","24"," 999.5","24","978.8","24"," 29.8","22","  9.7","24"," 12.0"," 29.9","  43.7"," ","  34.9","*"," 0.00","G","999.9","000000"
"02411099999","2019-01-01","59.675856","12.639442","72.23","ARVIKA, SW","  39.7","24","  28.6","24"," 997.9","24","989.7","24"," 30.2","24","  8.3","24"," 15.5","999.9","  43.2"," ","  34.5"," "," 0.01","G","999.9","010000"
"02418099999","2019-01-01","59.444714","13.337361","107.28","KARLSTAD, SW","  39.9","24","  29.7","24","9999.9"," 0","999.9"," 0","  6.8","19"," 15.7","24"," 28.0"," 42.0","  43.9"," ","  33.8","*"," 0.00","I","999.9","000000"
"02423099999","2019-01-01","59.8666666","13.1166666","109.0","SUNNE, SW","  38.5","24","  28.9","24","9999.9"," 0","999.9"," 0"," 30.0","24"," 11.8","24"," 21.4","999.9","  42.3"," ","  33.6","*"," 0.02","G","999.9","000000"
"02426099999","2019-01-01","60.15","13.8","188.0","GUSTAVSFORS, SW","  34.9","24","  28.2","24"," 996.2","24","973.4","24"," 24.7","24","  5.0","20","  9.7","999.9","  39.9"," ","  25.9"," "," 0.05","G","999.9","010000"
"02428399999","2019-01-01","59.223733","15.037956","57.3","OREBRO, SW","  41.4","24","  31.1","24","9999.9"," 0","999.9"," 0","  6.2","24"," 14.5","24"," 24.1"," 42.0","  48.2","*","  33.8","*"," 0.00","I","999.9","000000"
"02428499999","2019-01-01","60.957908","14.511383","193.24","MORA, SW","  35.4","24","  28.5","24","9999.9"," 0","999.9"," 0","  6.2","24"," 12.0","24"," 27.0"," 44.1","  39.2","*","  28.4","*","99.99"," ","999.9","011000"
"02428599999","2019-01-01","60.157622","12.991269","119.78","TORSBY, SW","  37.6","24","  29.5","24","9999.9"," 0","999.9"," 0","  6.2","24"," 12.6","24"," 27.0"," 40.0","  42.8","*","  33.8","*","99.99"," ","999.9","010000"
"02429099999","2019-01-01","59.6666666","14.1833333","133.0","DAGLOSEN, SW","  37.0","24","  29.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.6","24"," 15.5","999.9","  41.4"," ","  29.8"," "," 0.06","G","999.9","000000"
"02431099999","2019-01-01","59.8666666","15.25","289.0","KLOTEN, SW","  35.0","24","  29.5","24"," 994.2","24","960.0","24"," 23.3","24","  9.1","24"," 17.5"," 23.7","  39.6"," ","  29.1","*"," 0.05","G","999.9","011000"
"02432099999","2019-01-01","59.2333333","15.05","53.0","OREBRO, SW","  41.2","24","  30.9","24"," 994.9","24","988.0","24"," 27.9","24"," 14.4","24"," 23.3","999.9","  47.5"," ","  34.3","*","99.99"," ","999.9","010000"
"02435099999","2019-01-01","60.422017","15.515211","153.31","BORLANGE, SW","  36.3","24","  31.4","24","9999.9"," 0","999.9"," 0","  7.2","24"," 14.4","24"," 26.0"," 39.0","  41.0"," ","  30.0","*","99.99"," ","999.9","011000"
"02440099999","2019-01-01","60.9666666","16.4333333","162.0","AMOT, SW","  34.4","24","  30.5","24","9999.9"," 0","999.9"," 0"," 19.9","24","  9.1","23"," 17.5","999.9","  39.2"," ","  28.2","*"," 0.07","G","999.9","111000"
"02441099999","2019-01-01","60.9666666","14.5","197.0","MORA, SW","  35.2","24","  26.5","24"," 994.9","24","971.0","24"," 29.1","24"," 11.1","24"," 25.3","999.9","  39.6"," ","  28.6"," "," 0.04","G","999.9","011000"
"02443099999","2019-01-01","59.65","17.1166666","26.0","ENKOPING, SW","  37.3","24","  34.2","24"," 992.4","24","989.5","24"," 21.5","24","  6.6","24"," 15.5","999.9","  42.6"," ","  29.7","*"," 0.02","G","999.9","011000"
"02446099999","2019-01-01","59.589444","16.633611","6.4","VASTERAS, SW","  38.9","24","  32.0","24","9999.9"," 0","999.9"," 0","  6.2","24"," 10.7","24"," 26.0"," 42.9","  44.6","*","  32.0","*","99.99"," ","999.9","011000"
"02449099999","2019-01-01","59.3833333","16.45","15.0","ESKILSTUNA A, SW","  38.9","24","  31.2","24"," 993.3","24","991.8","24"," 18.3","24"," 12.0","24"," 15.5","999.9","  45.7"," ","  31.6","*"," 0.01","G","999.9","011000"
"02450099999","2019-01-01","60.7333333","17.5666666","4.0","EGGEGRUND, SW","  36.3","24","  32.8","24","9999.9"," 0","999.9"," 0","999.9"," 0"," 20.8","24"," 38.9","999.9","  39.0"," ","  32.2","*"," 0.00","I","999.9","000000"
"02452099999","2019-01-01","59.3","14.9","219.0","KILSBERGEN SUTTARBODA, SW","  36.9","24","  29.9","24","9999.9"," 0","999.9"," 0"," 25.6","22"," 12.8","24"," 19.4","999.9","  42.6"," ","  31.1","*"," 0.02","G","999.9","011000"
"02453099999","2019-01-01","60.7166666","17.1666666","16.0","GAVLE SANDVIKEN AIR FORCE BASE, SW","  36.1","24","  31.3","24","9999.9"," 0","999.9"," 0"," 25.5","24"," 10.2","24"," 23.3","999.9","  40.3"," ","  30.0","*"," 0.07","G","999.9","011000"
"02456099999","2019-01-01","60.2333333","17.9","35.0","FILM, SW","  36.5","24","  33.3","24"," 990.9","24","986.7","24"," 22.2","24","  6.6","24"," 12.0"," 39.8","  40.5"," ","  30.2","*"," 0.03","G","999.9","011000"
"02458099999","2019-01-01","59.897328","17.588581","20.72","UPPSALA, SW","  36.8","24","  33.6","24","9999.9"," 0","999.9"," 0","  6.4","24"," 13.8","24"," 28.9"," 44.1","  41.9"," ","  28.4","*"," 0.01","G","999.9","011000"
"02460099999","2019-01-01","59.651944","17.918611","41.75","ARLANDA, SW","  37.4","24","  33.3","24","9999.9"," 0","999.9"," 0","  5.9","15"," 13.6","24"," 26.0"," 41.0","  42.8","*","  28.4","*","99.99"," ","999.9","011000"
"02462099999","2019-01-01","59.8666666","17.6333333","13.0","UPPSALA UNIVERSITY, SW","  37.2","24","  33.3","24"," 991.6","24","987.9","24","999.9"," 0","  8.2","24"," 17.5","999.9","  42.3"," ","  30.2","*"," 0.00","I","999.9","000000"
"02464099999","2019-01-01","59.354372","17.94165","14.32","BROMMA, SW","  38.8","24","  34.4","24","9999.9"," 0","999.9"," 0","  5.5","20"," 12.7","24"," 22.0"," 35.0","  44.6","*","  29.8","*","99.99"," ","999.9","011000"
"02468099999","2019-01-01","60.3833333","15.1333333","493.0","STORA SPANSBERGET, SW","  30.8","24","  28.3","24","9999.9"," 0","999.9"," 0"," 14.7","24"," 10.9","24"," 19.4","999.9","  35.4"," ","  25.0","*"," 0.07","G","999.9","101000"
"02469099999","2019-01-01","59.1833333","17.9166667","54.0","TULLINGE, SW","  38.0","24","  33.5","24","9999.9"," 0","999.9"," 0"," 22.4","24"," 10.0","23"," 19.4","999.9","  42.4"," ","  30.7","*"," 0.04","G","999.9","011000"
"02476099999","2019-01-01","59.05","16.4","33.0","FLODA, SW","  39.4","24","  31.1","24"," 993.7","24","989.7","24"," 24.1","24"," 12.2","24"," 19.4"," 30.1","  46.2"," ","  31.3","*"," 0.01","G","999.9","011000"
"02481099999","2019-01-01","59.9166666","16.6833333","58.0","SALA, SW","  37.0","24","  33.1","24"," 992.5","24","985.4","24"," 23.3","24","  9.4","24"," 21.4","999.9","  41.2"," ","  30.7","*"," 0.03","G","999.9","011000"
"02482099999","2019-01-01","60.2666666","16.9833333","57.0","KERSTINBO, SW","  36.0","23","  32.5","23"," 992.3","23","985.3","23"," 19.0","23","  7.7","23"," 15.5","999.9","  40.6"," ","  29.8","*"," 0.01","G","999.9","011000"
"02484099999","2019-01-01","59.35","18.0666666","44.0","STOCKHOLM OBSERVATORIET, SW","  38.5","24","  33.5","24"," 991.4","24","986.0","24","999.9"," 0","999.9"," 0","999.9","999.9","  43.3"," ","  29.3","*"," 0.00","I","999.9","000000"
"02485399999","2019-01-01","58.788636","16.912189","42.67","SKAVSTA, SW","  40.0","24","  33.9","24","9999.9"," 0","999.9"," 0","  5.9","20"," 15.2","24"," 22.0"," 42.9","  46.4","*","  30.2","*","99.99"," ","999.9","011000"
"02486099999","2019-01-01","59.3666666","17.5166666","6.0","ADELSO, SW","  38.7","24","  33.8","24","9999.9"," 0","999.9"," 0"," 23.9","24"," 12.5","24"," 21.4","999.9","  44.6"," ","  30.7","*"," 0.02","G","999.9","011000"
"02487099999","2019-01-01","59.35","18.7333333","22.0","SKARPO A, SW","  38.4","24","  34.5","24","9999.9"," 0","999.9"," 0","999.9"," 0","  9.6","24"," 13.6","999.9","  43.5"," ","  29.7","*"," 0.00","I","999.9","000000"
"02488099999","2019-01-01","60.5333333","18.3833333","9.0","ORSKAR, SW","  36.2","24","  33.1","24"," 990.1","24","989.0","24"," 16.5","24"," 29.9","24"," 48.6","999.9","  39.4"," ","  31.3","*"," 0.08","G","999.9","011000"
"02489099999","2019-01-01","59.0666666","18.1166666","3.0","BERGA, SW","  38.9","24","  34.9","24"," 991.7","24","991.2","24"," 25.8","24","  8.5","24"," 17.5","999.9","  44.6"," ","  31.1","*"," 0.03","G","999.9","011000"
"02490099999","2019-01-01","59.8333333","18.6333333","16.0","SVANBERGA, SW","  37.0","24","  33.5","24"," 990.3","24","988.3","24"," 18.1","24","  7.1","24"," 13.6","999.9","  41.5"," ","  30.2","*"," 0.00","G","999.9","011000"
"02493099999","2019-01-01","59.75","19.4166666","15.0","SODERARM, SW","  38.3","24","  36.4","24","9999.9"," 0","999.9"," 0"," 17.2","24"," 27.2","24"," 52.4","999.9","  41.9"," ","  32.2","*","99.99"," ","999.9","011000"
"02496099999","2019-01-02","59.45","19.5","12.0","SVENSKA HOGARNA, SW","  32.9"," 5","9999.9"," 0","9999.9"," 0","999.9"," 0"," 19.9"," 5"," 37.3"," 5"," 44.7","999.9","  38.1"," ","  30.9"," "," 0.00","E","999.9","001000"
"02498099999","2019-01-01","59.45","19.5","12.0","SVENSKA HOGARNA A, SW","  38.5","22","  34.9","22"," 989.9","22","988.2","22"," 17.2","22"," 23.6","22"," 36.9","999.9","  41.7"," ","  31.8","*"," 0.06","G","999.9","011000"
"02500099999","2019-01-01","58.9","11.0","35.0","NORDKOSTER, SW","  42.5","24","  29.8","24","1001.2","24","997.0","24"," 16.3","24"," 23.8","24"," 29.1","999.9","  45.0"," ","  39.2","*"," 0.01","G","999.9","000000"
"02501099999","2019-01-01","58.5833333","11.0666666","24.0","VADEROARNA, SW","  44.1","24","  31.5","24","1000.5","24","997.7","24","999.9"," 0"," 35.5","24"," 44.7","999.9","  46.6"," ","  40.5","*"," 0.00","I","999.9","000000"
"02505099999","2019-01-01","58.1","11.3333333","16.0","MASESKAR, SW","  44.6","24","  33.9","24","9999.9"," 0","999.9"," 0","  4.2","22"," 35.1","24"," 42.7","999.9","  47.1"," ","  41.0","*"," 0.00","G","999.9","000000"
"02510399999","2019-01-01","58.318056","12.345","41.75","TROLLHATTAN VANERSBORG, SW","  44.4"," 9","  29.8"," 9","9999.9"," 0","999.9"," 0","  6.2"," 5"," 19.7"," 9"," 25.1"," 42.9","  48.2","*","  41.0","*"," 0.00","I","999.9","000000"
"02513099999","2019-01-01","57.7166666","12.0","2.0","GOTEBORG, SW","  44.5","22","  33.3","22","1003.2","22","002.8","22"," 16.9","22"," 15.5","22"," 21.4","999.9","  47.8"," ","  40.3","*"," 0.00","G","999.9","000000"
"02514099999","2019-01-01","65.590278","19.281944","379.47","ARVIDSJAUR, SW","  24.3","24","  19.9","24","9999.9"," 0","999.9"," 0","  5.7","24"," 10.7","24"," 17.1"," 28.9","  35.6","*","  15.8","*","99.99"," ","999.9","001000"
"02516099999","2019-01-01","57.6333333","11.6166666","19.0","VINGA, SW","  44.4","24","  33.7","24","1003.0","24","000.7","24","  5.5","22"," 33.7","24"," 38.9","999.9","  47.5"," ","  41.5","*"," 0.00","G","999.9","000000"
"02518099999","2019-01-01","57.3","11.9","2.0","NIDINGEN, SW","  43.6","24","  34.6","20","9999.9"," 0","999.9"," 0","999.9"," 0"," 35.2","24"," 42.7"," 52.8","  45.5"," ","  41.9","*"," 0.00","I","999.9","000000"
"02520099999","2019-01-01","58.426445","12.714389","55.16","SATENAS, SW","  42.6","24","  32.5","24","9999.9"," 0","999.9"," 0","  6.4","24"," 22.4","24"," 29.1"," 42.0","  47.5"," ","  37.4","*"," 0.00","G","999.9","000000"
"02526099999","2019-01-01","57.662836","12.279819","154.22","LANDVETTER, SW","  41.4","24","  29.9","24","9999.9"," 0","999.9"," 0","  5.4","10"," 18.9","24"," 26.0"," 42.0","  44.6","*","  35.6","*","99.99"," ","999.9","010000"
"02535099999","2019-01-01","58.4564","13.972672","98.75","SKOVDE, SW","  42.6","24","  31.7","24","9999.9"," 0","999.9"," 0","  6.2","24"," 17.6","24"," 27.0"," 41.0","  48.2","*","  35.6","*","99.99"," ","999.9","010000"
"02536099999","2019-01-01","57.7833333","13.1666666","299.0","RANGEDALA, SW","  39.6","24","  30.3","24","1000.2","24","964.3","24"," 16.7","24"," 15.2","24"," 19.4"," 31.1","  43.3"," ","  35.1","*"," 0.09","G","999.9","011000"
"02539099999","2019-01-01","57.1166666","12.7833333","122.0","ULLARED, SW","  41.5","24","  32.6","24","9999.9"," 0","999.9"," 0"," 15.6","24","  6.9","24","  9.7","999.9","  44.1"," ","  39.2","*"," 0.35","G","999.9","010000"
"02540099999","2019-01-01","58.6","12.2","174.0","KROPPEFJALL GRANAN, SW","  41.1","24","  28.2","24","9999.9"," 0","999.9"," 0"," 24.3","24"," 11.3","24"," 13.6","999.9","  46.0"," ","  35.8","*"," 0.00","G","999.9","000000"
"02542099999","2019-01-01","58.3166666","13.0333333","71.0","HALLUM, SW","  42.5","24","  31.1","24"," 999.2","24","990.6","24"," 22.9","24"," 17.9","24"," 27.2","999.9","  47.5"," ","  37.9","*"," 0.01","G","999.9","010000"
"02544099999","2019-01-01","58.5166666","14.5166666","94.0","KARLSBORG, SW","  41.8","24","  30.9","24"," 996.7","24","985.3","24"," 25.9","24"," 16.0","24"," 23.3","999.9","  47.7"," ","  36.7","*"," 0.03","G","999.9","010000"
"02545099999","2019-01-01","58.5666666","14.5666666","93.0","AXSTAL, SW","  41.8","24","  33.9","24"," 996.5","24","985.7","24"," 29.1","24"," 21.4","24"," 27.2","999.9","  47.7"," ","  36.9","*"," 0.00","G","999.9","000000"
"02546099999","2019-01-01","58.8833333","14.3833333","212.0","GARDSJO, SW","  38.7","24","  30.8","24"," 996.4","24","970.7","24"," 23.9","24"," 10.6","24"," 15.5","999.9","  44.8"," ","  33.3","*"," 0.02","G","999.9","010000"
"02548099999","2019-01-01","58.1","14.4166666","95.0","VISINGSO, SW","  42.3","24","  31.3","24","9999.9"," 0","999.9"," 0"," 22.7","24"," 24.4","24"," 31.1","999.9","  47.3"," ","  38.1","*"," 0.00","G","999.9","001000"
"02549099999","2019-01-01","57.5","14.4666666","356.0","TOMTABACKEN, SW","  38.0","24","  30.9","24","9999.9"," 0","999.9"," 0"," 14.5","24"," 12.4","24"," 21.4","999.9","  41.9"," ","  33.6","*"," 0.09","G","999.9","011000"
"02550099999","2019-01-01","57.757594","14.068731","225.85","JONKOPING, SW","  40.8","24","  33.1","24","9999.9"," 0","999.9"," 0","  5.7","24"," 18.0","24"," 31.1"," 51.1","  44.6","*","  35.6","*","99.99"," ","999.9","011000"
"02552099999","2019-01-01","58.0666666","15.2333333","197.0","MALEXANDER, SW","  40.7","24","  29.7","24","9999.9"," 0","999.9"," 0"," 21.1","24"," 11.4","24"," 15.5","999.9","  45.3"," ","  34.5","*"," 0.00","G","999.9","011000"
"02554099999","2019-01-01","58.7166666","15.0333333","225.0","KETTSTAKA, SW","  38.9","24","  29.3","24","9999.9"," 0","999.9"," 0"," 22.8","24"," 12.8","24"," 23.3","999.9","  45.3"," ","  32.2","*"," 0.01","G","999.9","011000"
"02556099999","2019-01-01","57.292222","14.137222","169.46","HAGSHULT, SW","  40.9","24","  36.3","24","1000.0","24","979.4","24"," 17.9","24"," 12.5","24"," 17.5","999.9","  44.4"," ","  34.7","*"," 0.09","G","999.9","011000"
"02557099999","2019-01-01","57.8833333","15.8666666","91.0","HORN, SW","  41.9","24","  31.7","24"," 996.1","24","985.1","24"," 23.2","24"," 13.8","24"," 17.5","999.9","  46.9"," ","  36.1","*"," 0.00","E","999.9","011000"
"02558099999","2019-01-01","58.6833333","16.3166666","155.0","KOLMARDEN STROMSFORS, SW","  39.0","24","  32.2","24"," 993.9","24","975.2","24"," 21.7","24"," 10.5","24"," 17.5","999.9","  44.4"," ","  31.5","*"," 0.02","G","999.9","011000"
"02559099999","2019-01-01","57.7","16.4666666","31.0","GLADHAMMAR, SW","  42.3","24","  33.9","24","9999.9"," 0","999.9"," 0"," 24.8","24"," 10.1","24"," 15.5","999.9","  46.8"," ","  34.7","*"," 0.00","G","999.9","010000"
"02561099999","2019-01-01","58.65","15.4333333","10.0","KVARN, SW","  41.2","24","  33.9","24"," 995.5","24","986.8","24"," 25.6","24","  8.3","24"," 15.5","999.9","  46.6"," ","  34.5","*"," 0.01","G","999.9","010000"
"02562099999","2019-01-01","58.402278","15.525683","93.87","MALMEN, SW","  41.3","24","  32.9","24","9999.9"," 0","999.9"," 0","  7.0","24"," 16.2","24"," 25.1"," 42.9","  47.3"," ","  32.0","*"," 0.01","G","999.9","011000"
"02562599999","2019-01-01","58.40615","15.680508","52.42","SAAB, SW","  41.9","24","  33.6","24","9999.9"," 0","999.9"," 0","  6.2","24"," 16.1","24"," 27.0"," 40.0","  48.2","*","  33.8","*","99.99"," ","999.9","010000"
